Country Name,Country Code,Series Name,Series Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],Most_Recent
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,8085.32352838328,10409.3268882433,11947.5791282061,11252.9075540783,12782.5255346669,14209.3885192557,15907.6658340352,18639.5222053842,20888.3801505326,23060.7078836716,20430.6394600807,18291.9195978633,22086.9529193201,24079.788523886,24358.7821758226,25890.0186698906,27811.36638377,27538.8061282212
"Korea, Rep.",KOR,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,31.7,..,32.3,..,32,..,31.6,..,..,31.6
"Korea, Rep.",KOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,6.78181546774092,23.5521944496933,44.7,56.6,59.4,65.5,72.7,73.5,78.1,78.8,81,81.6,83.7,83.7591201534472,84.07,84.77,87.5568264944747,92.8430256796075
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.0048780487805,75.409756097561,75.909756097561,76.4121951219512,76.7658536585366,77.2146341463415,77.6658536585366,78.1682926829268,78.6682926829268,79.119512195122,79.5170731707317,79.9682926829268,80.1170731707317,80.5682926829269,80.819512195122,81.2707317073171,81.7219512195122,82.0243902439024
"Korea, Rep.",KOR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.3,6.8,6.4,6.1,5.7,5.4,5.1,4.7,4.4,4.1,3.9,3.7,3.5,3.4,3.3,3.2,3.1,2.9
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,46286503,46616677,47008111,47370164,47644736,47892330,48082519,48184561,48438292,48683638,49054708,49307835,49554112,49936638,50199853,50428893,50746659,51245707
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,..,..,1849196082.05507,2535333631.88536,2702427046.9355,3355083116.58939,3639935347.50715,3736599925.38241,4078158323.92423,4833561456.33726,5687488208.58357,5653792720.20006,5829933774.83444,6649291075.89658,6473724784.78736,7072092405.73553,7386891336.07536,6649888888.88889
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,1087.76240120887,1490.36103250226,1587.50582851273,1969.56271307405,2135.33284652383,2190.55207903857,2371.66207856319,2788.47946372413,3254.86067369521,3209.69410857047,3283.21193843172,3712.61366605057,3586.15376954762,3877.03108696647,4054.72133937609,3661.42984742258
Kosovo,XKX,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,29,..,31.2,30.3,..,..,31.8,33.3,27.8,29,26.3,27.3,26.4
Kosovo,XKX,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.9512195121951,66.9512195121951,67.9512195121951,67.9975609756098,67.9439024390244,68.1951219512195,68.4463414634146,68.6951219512195,68.9463414634146,69.1975609756098,69.3975609756098,69.6487804878049,69.9,70.1487804878049,70.4975609756098,70.7975609756098,71.0975609756098,71.6463414634146
Kosovo,XKX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Population, total",SP.POP.TOTL,1966000,1762000,1700000,1701154,1702310,1703466,1704622,1705780,1719536,1733404,1747383,1761474,1775680,1791000,1805200,1824100,1821800,1816200
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,25941929461.9423,30121879434.954,37711864406.7797,34890772742.0933,38137545245.1464,47875838926.1745,59440108585.0017,80797945205.4795,101550654720.882,114641097818.438,147395833333.333,105899930507.297,115419050942.08,154027536231.884,174070025008.932,174161495063.47,162631763879.129,110875579086.698
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,14126.8750953342,15391.3457364003,18389.384328289,16540.9676143149,17789.419812619,22071.5696085573,26921.0827767441,35490.2613236708,42717.557253307,45793.9761439148,55571.9980595751,37567.3012105962,38497.6169579293,48268.5912045543,51264.0713358672,48399.9058087085,42996.4081162021,27359.2303297594
Kuwait,KWT,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Individuals using the Internet (% of population),IT.NET.USER.ZS,3.05239745470751,4.75622220879911,6.73139576837536,8.55179243431475,10.2489679289296,22.4029383804612,22.9271120360078,25.9261083689107,28.7911979549612,34.8,42,50.8,61.4,65.7690706867398,70.45,75.46,78.7,78.36738376
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.004,73.084,73.16,73.232,73.3,73.367,73.434,73.505,73.584,73.67,73.764,73.868,73.979,74.096,74.217,74.338,74.458,74.694
Kuwait,KWT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,93.2744598388672,93.2821197509766,93.664192199707,93.8983001708984,..,94.4690093994141,..,95.5131683349609,95.585823059082,..,95.6854476928711
Kuwait,KWT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.5,11.2,11,10.8,10.6,10.5,10.3,10.1,10,9.9,9.7,9.5,9.2,8.9,8.5,8.2,7.8,7.2
Kuwait,KWT,"Population, total",SP.POP.TOTL,1836353,1957066,2050741,2109355,2143833,2169118,2207939,2276623,2377258,2503410,2652340,2818939,2998083,3191051,3395556,3598385,3782450,4052584
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1645963749.83146,1249062025.13805,1369693171.43504,1525112241.84376,1605640633.42189,1919012780.97086,2211535311.62834,2460248026.17783,2834168889.42019,3802566170.81543,5139957784.91084,4690062255.12247,4794357795.07139,6197766118.59856,6605139933.41063,7335027591.91628,7468096566.71158,6551287937.62632
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,345.138131648451,258.049339959105,279.620523320888,308.408776737328,321.726538045142,380.507362435481,433.235118935166,476.552129968975,543.110702403072,721.768690838857,966.393627185372,871.224389337854,880.037775119109,1123.8831680627,1177.97473487848,1282.43716202467,1279.76978265986,1077.6030820999
Kyrgyz Republic,KGZ,GINI index (World Bank estimate),SI.POV.GINI,46.4,..,31,30.2,30.3,28.7,34.8,32.6,37.4,33.9,31.5,29.9,30.1,27.8,27.4,28.8,26.8,26.8
Kyrgyz Republic,KGZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.0728083339331353,0.20471134983184,1.04140114469361,3.00294132719239,2.99926518003089,3.90876626828521,5.09038530732863,10.5338013405507,12.3069069959465,14.03,15.7,16,16.3,17.5,19.8,23,28.3,34.5
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.0512195121951,68.6560975609756,68.5585365853659,68.7073170731707,68.1560975609756,68.2560975609756,68.1536585365854,67.9560975609756,67.6951219512195,67.8951219512195,68.4512195121951,69.1024390243903,69.3,69.6024390243903,70.0024390243902,70.2024390243902,70.4024390243902,70.9512195121951
Kyrgyz Republic,KGZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,98.7016067504883,..,..,..,..,..,..,..,..,..,99.2434310913086,..,..,..,..,..,99.2434310913086
Kyrgyz Republic,KGZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,45.6,43.9,42.1,40.4,38.8,37.2,35.7,34.2,32.8,31.3,29.6,27.8,26.1,24.6,23.2,22,20.9,18.8
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,4769000,4840400,4898400,4945100,4990700,5043300,5104700,5162600,5218400,5268400,5318700,5383300,5447900,5514600,5607200,5719600,5835500,6079500
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1280177838.71905,1454430642.49183,1731198022.45494,1768619058.34647,1758176653.07746,2023324407.30316,2366398119.8821,2735558726.25625,3452882514.00166,4222962987.53859,5443915120.50795,5832915387.08908,7127792629.58294,8749241114.19365,10191350119.6808,11942230508.334,13268458231.9284,15805707154.2329
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,248.541398375164,277.495102820575,324.845049645308,326.640843433211,319.827058448336,362.625295771488,417.751656096427,475.416469486973,590.30131077706,709.767087046745,899.495078724883,948.127642147914,1141.12711507419,1381.42560554615,1588.63314741682,1838.80601992314,2017.58778126205,2338.69215683656
Lao PDR,LAO,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,32.6,..,..,..,..,35.4,..,..,..,..,36.4,..,..,36.4
Lao PDR,LAO,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.00965781399243407,0.037780708301385,0.111044032290124,0.181664460654566,0.267899241309349,0.333912466428616,0.361434490258043,0.850357490288917,1.16989342772256,1.64,3.55,6,7,9,10.747676189122,12.5,14.26,21.87
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.801,58.359,58.923,59.494,60.07,60.648,61.224,61.793,62.348,62.886,63.402,63.893,64.357,64.795,65.208,65.6,65.975,66.683
Lao PDR,LAO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,69.583122253418,68.7343902587891,..,..,..,72.702262878418,..,..,..,..,..,58.2879409790039,..,..,..,58.2879409790039
Lao PDR,LAO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,88,85.2,82.5,79.8,77.2,74.6,72,69.6,67.2,65,62.7,60.6,58.5,56.7,55,53.5,51.9,48.9
Lao PDR,LAO,"Population, total",SP.POP.TOTL,5150763,5241284,5329304,5414568,5497273,5579656,5664605,5754026,5849356,5949787,6052190,6152036,6246274,6333487,6415169,6494557,6576397,6758353
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,7174985106.63648,7533187605.09248,7937758980.30127,8350252966.19655,9546441564.34743,11748433157.0533,14373269155.7174,16922504044.804,21447021570.1028,30901399261.387,35596016664.2304,26169854045.0375,23757368290.0955,28223552824.7508,28119996053.2511,30254677296.9181,31335013751.5424,27572698481.8766
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,2977.14877212025,3151.3258016971,3352.7312961928,3572.80513022012,4132.34920689811,5134.90569397268,6351.08012547156,7558.74200622923,9667.97570008021,14044.0158891923,16348.53120679,12219.3737898048,11326.2194746243,13702.6894696051,13822.8055940347,15032.2820131489,15716.3690672011,14071.0272283078
Latvia,LVA,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,36.4,39,35.6,37.5,37.2,35.9,35,35.8,35.2,35.5,35.1,34.2
Latvia,LVA,Individuals using the Internet (% of population),IT.NET.USER.ZS,3.31526788607745,4.38740905527801,6.31906208267861,7.21934580836289,21.94,26.98,38.58,46,53.63,59.17,63.41,66.84,68.42,69.7499545592245,73.1199437663748,75.2344,75.83,79.8420977843089
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.0121951219512,69.7429268292683,70.3146341463415,70.7609756097561,70.9609756097561,71.2658536585366,72.0268292682927,71.3560975609756,70.8658536585366,71.019512195122,72.419512195122,73.0804878048781,73.4829268292683,73.5756097560976,73.7780487804878,73.9829268292683,74.1243902439024,74.5292682926829
Latvia,LVA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,99.7465667724609,..,..,..,..,..,..,..,..,..,..,99.8958969116211,..,..,..,99.8958969116211
Latvia,LVA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.5,12.4,11.5,10.9,10.3,9.7,9.2,8.7,8.2,7.7,7.4,7,6.6,6.2,5.7,5.2,4.7,3.9
Latvia,LVA,"Population, total",SP.POP.TOTL,2410019,2390482,2367550,2337170,2310173,2287955,2263122,2238799,2218357,2200325,2177322,2141669,2097555,2059709,2034319,2012647,1993782,1959537
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,17247179005.5219,17391056369.2265,17260364842.4544,17649751243.7811,19152238805.9701,20082918739.6352,20955223880.597,21287562189.0547,21796351575.4561,24577114427.8607,29227350570.0166,35477118070.2487,38419626628.1924,40075674163.2504,43868565281.7247,46014226807.5622,47833413749.1211,49598825982.1559
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,5538.68028286956,5509.34642947816,5334.90332854286,5253.12259942488,5436.5952231029,5425.66907030168,5424.22356016217,5339.4412907865,5372.06589903658,6014.27111539915,7109.46641330459,8480.94550388481,8858.28397743868,8734.18918518532,8922.89675171623,8721.25421524493,8536.68249414692,8257.29439052664
Lebanon,LBN,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,31.8,..,..,..,31.8
Lebanon,LBN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2.72235219941557,5.37680949802644,7.95274373635276,6.78321977527715,7,8,9,10.14,15,18.74,22.53,30.14,43.68,52,61.249785718304,70.5,73,76.11
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.473,73.959,74.447,74.934,75.418,75.892,76.351,76.786,77.187,77.553,77.881,78.173,78.43,78.656,78.86,79.05,79.231,79.584
Lebanon,LBN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,89.6124420166016,..,91.1841888427734,..,..,..,..,..,91.1841888427734
Lebanon,LBN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19,18.1,17.1,16.1,15.1,14.1,13.1,12.2,11.3,10.5,9.8,9.3,8.8,8.4,8,7.7,7.4,6.9
Lebanon,LBN,"Population, total",SP.POP.TOTL,3113951,3156646,3235366,3359859,3522837,3701464,3863267,3986852,4057350,4086466,4111047,4183156,4337141,4588368,4916404,5276102,5603279,6006668
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,928458205.958432,912771290.61298,887295267.875155,825706961.238689,775780697.676625,1157832934.55127,1511236655.52047,1682350934.85132,1800105589.60349,1820811281.1196,1870722800.56166,1865963014.97575,2385950663.8256,2788022889.09394,2678494689.40317,2526009072.92519,2614566292.25907,2291321667.48246
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,506.994604896872,493.249377400589,474.819790600388,437.819015426502,407.80939071857,603.636278327567,781.514595393181,862.946308366279,915.775748629971,918.540696236012,935.394139075698,924.105932063372,1169.26784178666,1350.67765339316,1281.62055793461,1192.99877202102,1218.46610553204,1039.70407191984
Lesotho,LSO,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,51.6,..,..,..,..,..,..,..,54.2,..,..,..,..,54.2
Lesotho,LSO,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.0109565326956631,0.0538044595288236,0.211806070361977,0.261150063093855,1.08394313737534,1.53249659019509,2.17552433931097,2.58024548419449,2.97970818724486,3.44543125970873,3.58,3.72,3.86,7,10,15,22,27.36
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.75,49.971,48.405,47.195,46.394,46.021,46.078,46.521,47.266,48.171,49.112,50.014,50.826,51.53,52.158,52.738,53.268,54.174
Lesotho,LSO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,86.2544326782227,..,..,..,..,..,..,..,..,75.8002014160156,..,..,..,..,76.6352005004883,76.6352005004883
Lesotho,LSO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,78.6,79.5,80.2,80.9,81.7,82.4,82.3,82.5,81.8,79.5,80.5,77.1,75.3,73.2,75,75.2,74.5,72.4
Lesotho,LSO,"Population, total",SP.POP.TOTL,1831298,1850527,1868699,1885955,1902312,1918097,1933728,1949543,1965662,1982287,1999930,2019209,2040551,2064166,2089928,2117361,2145785,2203821
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,359600000,441800000,529064600,521000000,543000000,416000000,474700000,550000000,604028900,739027200,850040500,1155147400,1292697100,1545400000,1735500000,1946500000,2013000000,2101000000
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,140.960901773457,161.564122086598,183.414999088237,174.181547320546,177.285108736499,133.494510840492,149.445254932134,168.648025438255,178.92709898994,210.373329173465,232.061732031702,303.066749083307,327.420509735634,379.68958030469,415.036195795687,454.122223619442,458.465173386609,455.370741357005
Liberia,LBR,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,36.5,..,..,..,..,..,..,33.2,33.2
Liberia,LBR,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.00409938718261007,0.0113287318542038,0.0177027057169472,0.033812227177592,0.0327133071190699,0.0318689345450327,0.0310111848040233,..,..,0.551376580555429,0.53,2,2.3,2.5,2.6,3.2,5.41,7.31910641139578
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.082,52.314,52.423,52.543,52.814,53.323,54.084,55.052,56.136,57.207,58.167,58.977,59.631,60.155,60.615,61.066,61.527,62.505
Liberia,LBR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,42.9410781860352,..,..,..,..,..,..,..,42.9410781860352
Liberia,LBR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,139.7,132.2,124.3,116.6,109.1,101.6,94.5,87.9,82,76.9,72.4,68.5,65.2,62.2,59.4,57,54.8,51.2
Liberia,LBR,"Population, total",SP.POP.TOTL,2551062,2734518,2884522,2991132,3062863,3116233,3176414,3261230,3375838,3512932,3662993,3811528,3948125,4070167,4181563,4286291,4390737,4613823
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,27249786142.0017,35976714100.9056,38270206950.41,34110064452.1567,20481889763.7795,26265625000,33122307692.3077,47334148578.4164,54961936662.6066,67516236337.7158,87140405361.2292,63028320702.0343,74773444900.5368,34699395523.6073,..,..,..,34699395523.6073
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,5244.8803103149,6821.31251933351,7145.62849363423,6269.58012312628,3705.44263810764,4676.96750257125,5806.08360358565,8171.36165082884,9344.98751794529,11308.5666057964,14396.0486485106,10296.9735275996,12120.5621692062,5602.54943425492,..,..,..,5602.54943425492
Libya,LBY,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,0.133617289160985,0.187042622337565,0.366533175284228,2.24441822165946,2.81451798740855,3.53283816154549,3.91778797710285,4.30105178913002,4.72199937850513,9,10.8,14,14,..,16.5,17.76,20.27215956269
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.241,70.352,70.473,70.616,70.783,70.97,71.17,71.362,71.521,71.629,71.681,71.679,71.643,71.598,71.574,71.592,71.659,71.934
Libya,LBY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,25.8,25,24.2,23.5,22.7,21.9,20.9,19.8,18.6,17.3,16.1,15.1,14.2,13.9,12.9,12.4,11.9,11
Libya,LBY,"Population, total",SP.POP.TOTL,5195502,5274163,5355751,5440566,5527515,5615952,5704759,5792688,5881435,5970362,6053078,6121053,6169140,6193501,6198258,6195970,6204108,6293253
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,2479721340.8746,2664026095.06058,2483953102.79488,2491822706.80256,2688630822.53304,3070691319.52179,3454362685.96703,3659251525.8593,4000239272.61126,4601299566.81106,5081432924.0144,4504549214.22663,5082366478.08994,5739977477.47748,5456009384.66461,6391735893.83968,6657170923.37918,6289165409.55908
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,76641.055196248,81116.4391651111,74624.5599589883,74005.0104482361,79035.5347913764,89469.7508674513,99848.6150412484,104994.018301942,113983.16776211,130267.243270796,142973.83089993,125945.00962441,141165.082856705,158283.076259582,149295.646043634,173528.150454463,179308.075615568,168146.015281103
Liechtenstein,LIE,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,36.5152298938015,45.1168526483592,59.4707106749926,58.8096918372148,64.0074481394199,63.3713561470216,64.2141613630526,65.080218443168,70,75,80,85,89.4077,93.8,95.21,98.0939038921672
